sale_id,customer_id,product_id,store_id,quantity,sale_date,total_amount
R2_17597,7195,229,88,4,2024-08-25,521.48
R2_17598,4030,482,56,3,2024-03-02,1283.8799999999999
R2_17599,5574,335,67,4,2024-03-21,521.4
R2_17600,3607,45,90,6,2023-04-01,46.5
R2_17601,6995,255,46,8,2025-02-18,3214.16
R2_17602,3501,410,98,3,2024-06-04,322.11
R2_17603,2804,279,19,8,2024-04-25,3983.44
R2_17604,982,464,39,3,2024-09-14,1319.4
R2_17605,4946,374,35,3,2024-07-02,687.87
R2_17606,3788,343,10,10,2024-02-12,836.5999999999999
R2_17607,9258,410,38,8,2023-05-06,858.96
R2_17608,9451,486,69,1,2023-06-21,302.63
R2_17609,4153,214,3,1,2025-01-09,348.69
R2_17610,5602,425,57,10,2024-08-27,1771.3
R2_17611,952,327,40,9,2024-03-24,2644.47
R2_17612,6655,196,16,5,2024-02-25,1200.3
R2_17613,8552,196,64,8,2023-12-15,1920.48
R2_17614,4368,360,95,3,2024-05-20,189.35999999999999
R2_17615,2220,189,57,3,2024-01-16,150.87
R2_17616,4514,369,58,2,2023-05-25,703.76
R2_17617,5230,13,63,9,2024-12-25,4306.139999999999
R2_17618,983,96,85,3,2023-10-25,191.28
R2_17619,5961,340,52,10,2024-09-03,4605.9
R2_17620,4483,17,100,5,2024-05-06,1920.3
R2_17621,7520,175,1,6,2023-08-10,2770.56
R2_17622,96,171,6,2,2024-09-08,185.3
R2_17623,5850,197,18,5,2023-03-26,1403.75
R2_17624,1415,497,62,6,2023-04-16,2360.58
R2_17625,6938,465,63,5,2023-07-01,635.15
R2_17626,6082,272,82,5,2025-02-05,1886.9499999999998
R2_17627,4678,320,85,8,2024-08-16,1038.24
R2_17628,7867,78,42,7,2024-08-10,159.95000000000002
R2_17629,8318,137,84,1,2023-06-26,271.51
R2_17630,6164,407,61,5,2023-08-07,1609.1
R2_17631,2459,491,23,7,2024-01-15,3040.8700000000003
R2_17632,4021,75,65,4,2023-05-17,1985.88
R2_17633,8230,472,75,6,2024-08-20,33.660000000000004
R2_17634,885,163,37,5,2024-08-21,2446.3
R2_17635,4070,499,72,10,2025-01-17,692.6999999999999
R2_17636,7351,414,42,7,2023-11-05,3303.72
R2_17637,1797,476,29,6,2024-04-24,1584.72
R2_17638,9435,260,78,3,2024-08-12,623.01
R2_17639,8220,44,26,8,2023-08-29,2372.4
R2_17640,5775,86,32,1,2024-06-22,416.64
R2_17641,33,290,30,4,2023-08-09,590.68
R2_17642,5628,291,28,1,2024-06-05,412.09
R2_17643,2869,85,52,3,2023-10-16,1491.3600000000001
R2_17644,8196,304,2,7,2024-04-18,690.62
R2_17645,1540,316,6,7,2025-02-09,2733.99
R2_17646,1798,271,67,5,2024-11-12,507.70000000000005
R2_17647,2113,45,47,3,2023-04-02,23.25
R2_17648,5197,401,20,8,2025-02-12,3322.56
R2_17649,3672,309,57,6,2024-10-14,658.38
R2_17650,7620,23,20,3,2024-09-13,1158.51
R2_17651,3425,231,26,1,2024-07-25,19.91
R2_17652,6579,463,77,1,2024-11-14,291.34
R2_17653,8826,365,80,8,2024-11-14,1243.6
R2_17654,3960,500,44,5,2024-07-23,2090.5
R2_17655,1966,100,22,3,2023-04-24,592.41
R2_17656,8697,73,34,8,2024-03-24,2761.92
R2_17657,3298,200,82,4,2023-05-05,326.24
R2_17658,9519,482,36,3,2025-02-19,1283.8799999999999
R2_17659,7322,453,41,10,2024-11-08,1131.5
R2_17660,5817,34,54,5,2023-11-28,456.95
R2_17661,8757,310,20,3,2023-02-28,218.96999999999997
R2_17662,6273,158,14,10,2024-11-21,4735.299999999999
R2_17663,8583,121,70,5,2024-12-18,2333.8
R2_17664,4588,49,65,8,2023-09-03,2738.0
R2_17665,1047,152,96,2,2023-08-25,357.5
R2_17666,8833,63,100,1,2023-09-04,19.71
R2_17667,1985,7,6,5,2023-04-05,2496.35
R2_17668,4783,282,54,5,2024-06-22,1408.0
R2_17669,4175,168,58,10,2024-02-06,2666.3999999999996
R2_17670,4072,461,85,8,2023-09-02,331.52
R2_17671,7834,182,18,6,2023-03-07,2734.5
R2_17672,6466,462,45,4,2024-11-13,1159.96
R2_17673,5863,71,39,4,2023-07-08,878.72
R2_17674,8396,393,48,10,2024-04-16,2138.8999999999996
R2_17675,8122,252,22,5,2023-05-11,2070.4
R2_17676,7636,80,30,5,2023-04-06,2460.4
R2_17677,4433,445,73,8,2024-10-30,3025.2
R2_17678,9576,265,70,9,2024-06-19,135.35999999999999
R2_17679,8070,175,79,10,2024-07-21,4617.6
R2_17680,8056,293,71,10,2024-04-26,2140.5
R2_17681,7566,416,28,7,2024-05-26,1480.78
R2_17682,4530,393,2,5,2023-03-17,1069.4499999999998
R2_17683,157,314,71,7,2024-10-11,1536.1499999999999
R2_17684,4100,369,88,1,2024-02-14,351.88
R2_17685,9597,11,18,3,2024-01-27,359.4
R2_17686,9843,343,28,5,2023-12-09,418.29999999999995
R2_17687,8934,53,82,1,2024-03-18,257.06
R2_17688,1698,225,66,3,2024-01-15,1411.32
R2_17689,6996,126,5,1,2024-05-21,190.47
R2_17690,1547,223,32,2,2024-04-24,122.18
R2_17691,1844,240,55,4,2023-12-11,1842.12
R2_17692,6583,161,70,8,2024-01-26,262.4
R2_17693,3689,27,21,3,2024-08-08,36.36
R2_17694,3878,89,71,1,2024-09-09,333.73
R2_17695,2284,18,100,10,2024-10-22,2730.7999999999997
R2_17696,8191,479,10,3,2024-01-06,312.65999999999997
R2_17697,2216,84,6,8,2024-02-25,470.24
R2_17698,2268,226,86,6,2025-02-03,55.08
R2_17699,8451,287,44,5,2024-06-08,1482.6499999999999
R2_17700,1716,57,3,1,2024-11-01,442.58
R2_17701,607,249,96,9,2023-10-25,388.34999999999997
R2_17702,1186,266,8,5,2023-07-17,1003.7
R2_17703,6858,488,69,3,2024-10-27,1141.77
R2_17704,4584,67,12,3,2023-08-01,164.07
R2_17705,8907,434,56,6,2023-07-13,1957.8000000000002
R2_17706,9254,450,71,8,2024-08-15,854.48
R2_17707,4817,132,87,8,2024-02-28,2748.96
R2_17708,1604,301,4,1,2023-05-21,41.14
R2_17709,4104,401,64,9,2024-03-07,3737.88
R2_17710,1333,157,32,9,2023-11-13,3627.18
R2_17711,227,288,62,1,2024-06-22,102.59
R2_17712,1999,204,44,10,2024-01-07,1375.2
R2_17713,8941,59,73,8,2025-01-24,3602.16
R2_17714,3237,319,9,7,2024-11-08,1091.51
R2_17715,3127,416,25,1,2023-10-09,211.54
R2_17716,4570,308,79,3,2024-06-01,745.86
R2_17717,6623,440,71,1,2024-07-27,415.3
R2_17718,163,62,61,6,2023-05-03,2395.62
R2_17719,1089,321,69,5,2025-01-28,1575.65
R2_17720,5493,191,74,5,2023-07-07,1754.35
R2_17721,5517,484,14,10,2024-06-06,3745.6
R2_17722,9716,423,84,2,2025-01-16,774.68
R2_17723,9773,295,21,9,2024-05-05,4400.46
R2_17724,4766,464,42,5,2024-06-25,2199.0
R2_17725,2533,103,62,4,2025-02-05,350.08
R2_17726,6506,312,69,8,2024-06-02,136.88
R2_17727,6610,128,84,1,2025-01-28,330.51
R2_17728,6243,356,44,4,2024-07-10,1774.76
R2_17729,722,494,26,6,2024-06-20,599.8199999999999
R2_17730,1673,219,7,8,2024-06-09,2682.16
R2_17731,5573,390,66,3,2023-04-23,795.03
R2_17732,6145,37,7,2,2023-08-31,779.68
R2_17733,2892,436,67,10,2024-12-27,3702.9
R2_17734,7980,291,90,5,2024-08-06,2060.45
R2_17735,8895,331,27,8,2025-02-09,2362.96
R2_17736,3300,353,26,4,2023-12-17,836.0
R2_17737,6941,161,62,2,2023-11-14,65.6
R2_17738,4983,464,41,2,2024-11-02,879.6
R2_17739,8274,2,76,2,2023-08-12,46.78
R2_17740,2690,176,7,10,2024-06-11,2188.3
R2_17741,4232,204,62,2,2024-02-28,275.04
R2_17742,2252,299,2,8,2023-12-20,2603.36
R2_17743,5354,3,100,1,2024-07-15,35.8
R2_17744,6511,286,5,4,2023-10-26,1847.2
R2_17745,9999,84,10,9,2023-07-21,529.02
R2_17746,1865,426,30,2,2023-03-01,504.8
R2_17747,968,76,50,10,2023-11-16,2401.7
R2_17748,6772,200,3,9,2025-01-10,734.04
R2_17749,5104,84,14,6,2024-08-28,352.68
R2_17750,8661,320,87,9,2024-05-23,1168.02
R2_17751,7390,123,44,1,2024-12-16,53.01
R2_17752,6427,333,60,1,2023-10-05,355.76
R2_17753,6110,447,80,1,2024-07-18,280.23
R2_17754,2507,121,69,10,2024-03-21,4667.6
R2_17755,3864,36,56,9,2024-05-31,385.11
R2_17756,5698,413,80,7,2023-04-01,2136.89
R2_17757,2544,72,45,5,2024-05-23,1076.1499999999999
R2_17758,7933,88,98,3,2024-04-07,364.74
R2_17759,5178,420,68,9,2023-05-07,3073.0499999999997
R2_17760,4428,210,9,6,2023-10-05,726.66
R2_17761,1002,423,33,1,2024-01-25,387.34
R2_17762,4588,202,9,7,2024-10-23,1182.3
R2_17763,4506,93,93,9,2024-07-19,1992.96
R2_17764,1463,274,69,2,2023-06-16,567.86
R2_17765,5607,2,51,4,2023-04-21,93.56
R2_17766,2621,411,1,9,2023-05-31,1088.1000000000001
R2_17767,9527,111,28,10,2023-11-10,650.9000000000001
R2_17768,6966,193,90,5,2023-08-06,486.70000000000005
R2_17769,6588,37,92,6,2023-03-12,2339.04
R2_17770,9685,104,29,9,2023-11-17,4226.76
R2_17771,2272,100,67,2,2023-03-14,394.94
R2_17772,6462,237,99,7,2023-03-16,1263.22
R2_17773,7663,357,10,8,2025-01-14,2364.08
R2_17774,652,142,99,6,2024-05-06,1056.24
R2_17775,3874,451,30,5,2023-05-19,1894.75
R2_17776,8403,323,13,1,2023-11-27,278.71
R2_17777,3583,290,52,7,2024-08-15,1033.6899999999998
R2_17778,6852,185,84,1,2024-02-14,330.68
R2_17779,1317,84,54,7,2023-10-27,411.46000000000004
R2_17780,3189,120,19,7,2023-12-14,2431.31
R2_17781,3911,424,75,6,2023-12-07,2013.2400000000002
R2_17782,7358,56,75,6,2024-06-03,2136.12
R2_17783,333,346,41,5,2023-10-31,857.2
R2_17784,4254,293,3,5,2023-07-28,1070.25
R2_17785,3606,96,9,9,2024-12-28,573.84
R2_17786,1110,180,70,3,2024-12-19,594.21
R2_17787,8952,322,13,6,2024-03-14,2446.62
R2_17788,1039,63,24,9,2024-10-29,177.39000000000001
R2_17789,2336,291,56,6,2023-09-21,2472.54
R2_17790,899,109,6,4,2024-10-27,761.4
R2_17791,9644,34,91,9,2024-12-04,822.51
R2_17792,4137,112,90,7,2023-04-14,2700.67
R2_17793,9394,185,33,5,2025-01-08,1653.4
R2_17794,6446,450,81,1,2023-12-11,106.81
R2_17795,1243,187,28,4,2024-08-22,482.44
R2_17796,6021,91,32,9,2023-10-11,3212.0099999999998
R2_17797,3195,409,26,10,2024-12-07,4176.9
R2_17798,9377,339,32,7,2024-12-12,1130.5
R2_17799,4017,213,18,6,2024-08-21,2030.52
R2_17800,9526,107,70,3,2023-05-19,412.26
R2_17801,8401,290,45,10,2023-12-30,1476.6999999999998
R2_17802,5945,257,37,2,2024-05-04,89.52
R2_17803,7661,183,78,7,2024-08-01,3060.1200000000003
R2_17804,6273,37,70,2,2024-09-22,779.68
R2_17805,7324,163,89,7,2024-06-20,3424.8199999999997
R2_17806,6918,177,74,3,2024-07-07,707.61
R2_17807,3205,453,94,9,2024-03-06,1018.35
R2_17808,9551,223,86,10,2023-10-23,610.9000000000001
R2_17809,1525,270,3,1,2024-09-09,448.97
R2_17810,4794,199,35,2,2024-05-30,854.34
R2_17811,7111,305,55,1,2024-03-11,7.02
R2_17812,4674,425,92,4,2025-01-30,708.52
R2_17813,7015,62,24,3,2023-10-23,1197.81
R2_17814,4824,478,81,8,2024-06-24,3063.28
R2_17815,1929,452,1,1,2023-12-27,290.83
R2_17816,9982,393,31,2,2024-11-29,427.78
R2_17817,8893,53,48,1,2025-01-27,257.06
R2_17818,5775,209,56,10,2024-03-27,2270.9
R2_17819,1152,299,16,2,2024-02-01,650.84
R2_17820,4007,106,9,4,2023-07-30,1010.76
R2_17821,2363,375,93,9,2025-02-10,4336.38
R2_17822,8735,103,29,1,2023-12-17,87.52
R2_17823,6777,297,92,4,2024-02-13,1196.68
R2_17824,4695,232,16,10,2024-08-11,337.40000000000003
R2_17825,5075,208,5,1,2024-08-10,448.21
R2_17826,444,249,78,8,2024-08-23,345.2
R2_17827,2344,145,99,9,2024-04-10,3501.54
R2_17828,7878,124,68,9,2024-02-09,3949.56
R2_17829,2856,224,19,4,2024-04-27,819.72
R2_17830,364,5,62,1,2024-05-13,357.84
R2_17831,3157,252,32,1,2023-12-28,414.08
R2_17832,4889,238,56,3,2024-10-14,74.52
R2_17833,9671,65,87,10,2024-03-19,3521.6000000000004
R2_17834,2292,221,26,6,2023-12-19,2941.8
R2_17835,9158,459,45,10,2024-10-02,4764.0
R2_17836,5144,337,81,10,2024-11-26,2274.9
R2_17837,9430,181,58,6,2023-03-25,2522.94
R2_17838,5405,358,55,9,2024-12-12,526.5
R2_17839,4686,130,58,3,2023-12-16,84.15
R2_17840,7949,202,24,4,2024-07-21,675.6
R2_17841,5055,98,96,6,2024-07-20,2825.16
R2_17842,7939,159,38,8,2023-05-15,1085.6
R2_17843,6900,375,3,3,2023-05-04,1445.46
R2_17844,1979,245,29,5,2024-07-21,105.75
R2_17845,4340,414,62,9,2023-09-30,4247.639999999999
R2_17846,690,357,4,1,2023-11-07,295.51
R2_17847,8525,136,34,5,2023-03-02,1094.25
R2_17848,2630,250,53,6,2024-11-06,1453.32
R2_17849,5711,390,14,1,2024-10-15,265.01
R2_17850,2027,140,47,4,2024-09-09,1216.16
R2_17851,9702,356,26,2,2024-08-17,887.38
R2_17852,7345,20,91,10,2023-05-10,1911.9
R2_17853,9912,271,36,6,2023-06-02,609.24
R2_17854,6409,496,40,3,2024-11-22,1279.6200000000001
R2_17855,4152,42,23,7,2024-02-22,759.85
R2_17856,3121,228,44,7,2023-09-11,2853.6200000000003
R2_17857,1326,147,54,9,2024-10-01,3951.9
R2_17858,4439,28,44,4,2023-02-23,1460.0
R2_17859,9216,48,67,2,2024-12-05,870.66
R2_17860,9470,447,5,8,2024-11-29,2241.84
R2_17861,2235,80,83,8,2024-08-24,3936.64
R2_17862,8546,96,59,10,2024-03-05,637.6
R2_17863,9905,239,95,5,2023-04-15,2403.3
R2_17864,381,444,83,2,2024-01-27,553.9
R2_17865,8272,327,46,5,2024-12-14,1469.1499999999999
R2_17866,4854,316,22,8,2024-01-10,3124.56
R2_17867,7936,18,69,3,2023-12-02,819.24
R2_17868,6067,29,85,4,2024-11-09,125.24
R2_17869,2770,205,33,7,2024-05-03,159.11
R2_17870,4823,238,47,10,2023-05-05,248.4
R2_17871,4684,10,16,3,2023-05-14,350.64
R2_17872,5348,100,72,4,2023-04-02,789.88
R2_17873,5847,12,78,2,2023-10-19,863.8
R2_17874,9207,346,46,2,2024-09-28,342.88
R2_17875,9630,445,39,8,2023-05-18,3025.2
R2_17876,6066,472,99,4,2023-04-18,22.44
R2_17877,3739,5,30,1,2023-10-04,357.84
R2_17878,9275,136,91,1,2024-10-18,218.85
R2_17879,9242,19,50,9,2023-10-18,2595.69
R2_17880,141,46,52,1,2023-08-30,119.54
R2_17881,3801,260,1,4,2023-09-19,830.68
R2_17882,6337,448,74,9,2024-01-01,3152.79
R2_17883,4687,49,61,5,2023-12-02,1711.25
R2_17884,327,442,86,2,2024-10-09,226.12
R2_17885,450,470,97,10,2023-12-25,3601.3999999999996
R2_17886,9077,484,12,10,2023-12-19,3745.6
R2_17887,5216,487,10,7,2023-11-12,3262.49
R2_17888,7760,157,61,9,2024-03-29,3627.18
R2_17889,2530,63,79,6,2025-01-14,118.26
R2_17890,5254,278,22,9,2023-04-18,2530.62
R2_17891,1159,181,67,3,2024-08-10,1261.47
R2_17892,8635,239,74,1,2024-11-16,480.66
R2_17893,5031,56,86,6,2023-05-11,2136.12
R2_17894,5492,282,28,6,2024-05-16,1689.6000000000001
R2_17895,258,296,79,10,2023-02-24,106.19999999999999
R2_17896,3335,200,6,6,2024-07-10,489.36
R2_17897,3696,226,94,4,2023-06-11,36.72
R2_17898,7962,288,47,9,2023-06-13,923.3100000000001
R2_17899,660,34,32,7,2023-04-06,639.73
R2_17900,5854,250,35,2,2024-12-23,484.44
R2_17901,3912,378,37,3,2024-08-31,1370.16
R2_17902,4222,130,23,10,2024-03-17,280.5
R2_17903,5593,146,73,8,2023-03-29,710.8
R2_17904,671,265,85,8,2024-01-05,120.32
R2_17905,449,497,85,2,2023-03-26,786.86
R2_17906,9128,368,14,9,2024-08-11,1457.0099999999998
R2_17907,5207,210,56,7,2024-11-05,847.77
R2_17908,2307,192,13,2,2023-04-18,297.98
R2_17909,5475,279,36,7,2023-09-24,3485.51
R2_17910,1303,78,56,2,2024-03-30,45.7
R2_17911,6400,178,29,4,2025-02-05,254.64
R2_17912,3983,95,20,7,2024-06-28,661.7800000000001
R2_17913,5566,394,48,7,2023-09-07,180.32000000000002
R2_17914,2825,272,74,10,2023-06-15,3773.8999999999996
R2_17915,2960,226,86,8,2023-06-11,73.44
R2_17916,8206,481,38,6,2024-10-08,2350.14
R2_17917,2629,335,56,3,2024-09-26,391.04999999999995
R2_17918,9547,330,57,5,2024-09-07,1035.65
R2_17919,856,319,63,7,2024-12-12,1091.51
R2_17920,4835,452,55,6,2024-01-21,1744.98
R2_17921,5211,353,73,1,2023-11-15,209.0
R2_17922,4690,235,34,3,2024-09-04,781.1999999999999
R2_17923,4586,153,37,4,2023-03-28,27.6
R2_17924,7134,111,26,6,2024-07-21,390.54
R2_17925,5643,253,57,1,2023-10-22,494.07
R2_17926,3369,243,19,9,2024-12-09,3068.0099999999998
R2_17927,6687,125,96,9,2024-06-06,1333.17
R2_17928,9407,143,80,2,2023-12-17,135.92
R2_17929,5608,303,25,4,2023-03-21,1271.28
R2_17930,4528,500,25,2,2023-08-29,836.2
R2_17931,4553,315,76,6,2023-09-24,2031.3000000000002
R2_17932,9844,491,46,7,2023-09-17,3040.8700000000003
R2_17933,5380,247,13,3,2024-08-09,254.76
R2_17934,254,349,55,3,2024-12-22,1152.51
R2_17935,4493,335,41,4,2024-02-19,521.4
R2_17936,5322,147,47,4,2023-10-15,1756.4
R2_17937,1646,157,67,7,2024-02-20,2821.14
R2_17938,4205,364,88,7,2023-12-13,3029.9500000000003
R2_17939,2124,206,39,4,2025-01-28,1407.36
R2_17940,5770,340,22,2,2024-02-11,921.18
R2_17941,4202,147,47,9,2024-06-08,3951.9
R2_17942,443,492,53,2,2024-11-04,339.84
R2_17943,5694,110,78,6,2024-08-23,2160.84
R2_17944,268,450,63,7,2023-10-25,747.6700000000001
R2_17945,9750,496,87,9,2023-11-02,3838.86
R2_17946,9707,415,81,10,2024-05-20,3243.6000000000004
R2_17947,9940,182,90,2,2023-12-21,911.5
R2_17948,9397,163,85,6,2024-07-27,2935.56
R2_17949,3149,230,29,9,2023-06-23,1381.14
R2_17950,9357,436,81,10,2024-10-26,3702.9
R2_17951,1506,496,19,5,2024-09-21,2132.7000000000003
R2_17952,5695,395,100,9,2023-03-12,990.0
R2_17953,3686,81,42,3,2024-04-06,919.8000000000001
R2_17954,2011,239,17,7,2023-05-22,3364.6200000000003
R2_17955,1772,142,50,8,2023-10-30,1408.32
R2_17956,6309,365,77,8,2024-10-24,1243.6
R2_17957,129,398,20,1,2024-02-16,180.4
R2_17958,2603,420,25,1,2025-02-12,341.45
R2_17959,4901,466,16,7,2023-09-04,1570.24
R2_17960,6564,53,64,2,2024-10-29,514.12
R2_17961,3722,449,95,5,2024-01-30,1925.5
R2_17962,7041,136,28,3,2023-04-24,656.55
R2_17963,1659,232,83,3,2023-08-09,101.22
R2_17964,4431,484,40,3,2023-12-16,1123.68
R2_17965,6065,154,32,2,2023-05-15,254.46
R2_17966,2145,69,15,9,2024-01-08,3123.9
R2_17967,6652,42,27,6,2023-08-27,651.3
R2_17968,1354,172,51,3,2024-06-05,149.55
R2_17969,3017,231,50,10,2023-11-24,199.1
R2_17970,1601,11,11,9,2024-07-30,1078.2
R2_17971,7365,50,12,10,2023-06-12,3295.1
R2_17972,8255,266,49,5,2024-07-30,1003.7
R2_17973,4671,308,38,5,2023-08-07,1243.1
R2_17974,4677,133,16,1,2024-02-27,390.78
R2_17975,1373,408,25,3,2025-01-07,96.96000000000001
R2_17976,7812,464,33,10,2024-09-07,4398.0
R2_17977,8766,352,93,9,2025-01-10,1976.22
R2_17978,1972,337,24,1,2023-11-15,227.49
R2_17979,1111,34,99,3,2023-03-22,274.17
R2_17980,4518,295,12,9,2024-12-06,4400.46
R2_17981,5569,193,54,3,2024-06-22,292.02
R2_17982,5238,28,31,7,2024-09-28,2555.0
R2_17983,3631,104,26,5,2024-11-19,2348.2
R2_17984,7324,293,72,6,2024-09-18,1284.3000000000002
R2_17985,4267,257,46,4,2024-02-20,179.04
R2_17986,1,244,52,5,2024-03-01,665.95
R2_17987,9066,418,10,7,2024-03-13,316.53999999999996
R2_17988,8696,405,87,2,2023-05-11,598.62
R2_17989,3165,435,42,10,2024-04-22,1371.1000000000001
R2_17990,3464,207,76,5,2023-12-06,172.8
R2_17991,2377,25,7,8,2023-11-06,3785.28
R2_17992,8066,44,77,5,2023-04-10,1482.75
R2_17993,9768,415,94,10,2024-07-25,3243.6000000000004
R2_17994,2519,193,23,8,2024-02-04,778.72
R2_17995,1228,462,85,3,2023-07-27,869.97
R2_17996,3181,460,43,3,2023-09-07,873.5699999999999
R2_17997,5510,81,96,6,2024-02-08,1839.6000000000001
R2_17998,9205,500,17,6,2023-10-02,2508.6000000000004
R2_17999,8780,257,81,6,2024-11-04,268.56
R2_18000,7696,273,21,4,2023-10-13,1731.4
R2_18001,6006,228,66,10,2024-12-18,4076.6000000000004
R2_18002,6491,206,6,7,2023-02-28,2462.8799999999997
R2_18003,5576,297,64,8,2023-11-16,2393.36
R2_18004,2973,283,100,3,2024-07-17,400.91999999999996
R2_18005,7749,374,87,4,2024-03-01,917.16
R2_18006,9908,376,44,9,2024-07-03,1714.23
R2_18007,2624,227,33,10,2024-02-26,4083.3999999999996
R2_18008,3371,429,28,5,2024-06-06,2423.6000000000004
R2_18009,2302,464,93,7,2023-06-25,3078.6
R2_18010,3805,396,49,3,2024-09-17,525.84
R2_18011,6930,483,41,5,2024-07-11,36.75
R2_18012,7146,472,32,1,2023-09-09,5.61
R2_18013,89,4,96,7,2023-12-09,3173.8700000000003
R2_18014,8894,276,86,6,2024-02-07,2017.02
R2_18015,7970,13,60,9,2023-04-08,4306.139999999999
R2_18016,5301,388,60,8,2023-10-13,2592.96
R2_18017,4754,260,45,9,2023-08-04,1869.03
R2_18018,8273,333,34,5,2023-04-19,1778.8
R2_18019,2843,129,49,6,2024-08-06,2987.94
R2_18020,546,264,36,3,2024-03-08,895.5899999999999
R2_18021,1295,101,33,9,2023-04-27,2843.82
R2_18022,4829,47,44,7,2025-01-31,290.22
R2_18023,373,410,60,2,2024-04-02,214.74
R2_18024,9437,262,46,5,2023-05-23,2072.7000000000003
R2_18025,8262,13,20,7,2025-02-15,3349.22
R2_18026,3714,121,48,7,2024-05-24,3267.3199999999997
R2_18027,9045,428,100,7,2024-03-20,3112.9
R2_18028,1437,193,57,2,2025-01-13,194.68
R2_18029,2515,231,43,7,2023-12-17,139.37
R2_18030,7262,223,57,8,2025-01-01,488.72
R2_18031,2904,22,17,5,2024-11-29,2420.8
R2_18032,8851,210,39,9,2024-06-08,1089.99
R2_18033,626,74,95,3,2024-11-30,77.22
R2_18034,736,270,22,6,2024-06-21,2693.82
R2_18035,1051,336,95,2,2023-09-26,735.2
R2_18036,9935,125,56,3,2024-03-06,444.39
R2_18037,895,181,57,10,2025-01-01,4204.9
R2_18038,7659,343,47,1,2023-11-15,83.66
R2_18039,8129,418,98,4,2023-12-28,180.88
R2_18040,9972,431,100,4,2023-08-01,236.08
R2_18041,2240,209,39,8,2023-05-30,1816.72
R2_18042,452,11,95,3,2023-10-13,359.4
R2_18043,5216,41,18,8,2024-11-13,953.04
R2_18044,1860,470,97,4,2024-11-19,1440.56
R2_18045,756,77,66,4,2023-08-29,732.64
R2_18046,1276,464,30,2,2023-03-13,879.6
R2_18047,4074,72,75,3,2024-04-29,645.6899999999999
R2_18048,3533,286,42,2,2023-05-25,923.6
R2_18049,6026,156,46,6,2023-09-27,756.48
R2_18050,8882,253,69,6,2023-11-14,2964.42
R2_18051,1394,474,14,6,2023-10-28,1633.3200000000002
R2_18052,5809,34,3,1,2023-05-10,91.39
R2_18053,9868,217,75,1,2024-03-05,303.32
R2_18054,7742,372,71,2,2023-09-19,891.76
R2_18055,3910,304,77,10,2024-12-07,986.5999999999999
R2_18056,4289,492,21,8,2023-02-24,1359.36
R2_18057,148,142,56,6,2024-07-05,1056.24
R2_18058,6899,263,68,6,2025-02-09,851.22
R2_18059,4504,446,17,7,2023-10-22,3156.09
R2_18060,1154,73,59,1,2025-02-01,345.24
R2_18061,1521,93,5,1,2024-03-14,221.44
R2_18062,8549,184,93,9,2024-01-14,2913.66
R2_18063,7367,371,84,10,2023-03-10,3438.8999999999996
R2_18064,1101,111,31,2,2023-08-03,130.18
R2_18065,7376,296,30,4,2024-11-01,42.48
R2_18066,4621,26,5,8,2023-06-07,617.28
R2_18067,7313,231,61,6,2024-05-24,119.46000000000001
R2_18068,6283,184,81,3,2023-12-10,971.22
R2_18069,6969,337,36,7,2023-03-24,1592.43
R2_18070,5690,76,22,3,2023-04-13,720.51
R2_18071,4200,390,69,4,2023-07-28,1060.04
R2_18072,6702,447,56,8,2023-06-27,2241.84
R2_18073,7195,416,20,2,2023-02-25,423.08
R2_18074,3006,96,38,2,2023-07-01,127.52
R2_18075,3117,394,62,5,2023-04-04,128.8
R2_18076,8005,444,73,9,2024-02-18,2492.5499999999997
R2_18077,5437,200,57,8,2023-04-02,652.48
R2_18078,8598,394,10,3,2023-12-25,77.28
R2_18079,267,420,78,4,2024-12-13,1365.8
R2_18080,6801,93,77,3,2025-02-06,664.3199999999999
R2_18081,2902,189,47,8,2024-03-04,402.32
R2_18082,8422,429,61,8,2025-01-16,3877.76
R2_18083,5249,13,79,10,2023-12-17,4784.599999999999
R2_18084,5119,14,4,7,2024-11-25,1169.14
R2_18085,2551,159,91,8,2023-12-29,1085.6
R2_18086,1274,100,77,1,2023-11-28,197.47
R2_18087,2042,457,37,6,2024-01-09,274.08
R2_18088,1932,68,83,2,2024-07-12,377.8
R2_18089,4949,462,68,7,2023-08-15,2029.93
R2_18090,4555,180,78,8,2023-08-25,1584.56
R2_18091,2431,270,28,1,2023-04-29,448.97
R2_18092,2149,142,82,7,2024-04-18,1232.28
R2_18093,9204,55,97,8,2023-05-22,2092.4
R2_18094,5966,76,4,2,2023-03-06,480.34
R2_18095,4563,223,79,10,2025-01-02,610.9000000000001
R2_18096,4872,266,11,4,2023-11-12,802.96
R2_18097,2855,303,24,9,2023-06-01,2860.38
R2_18098,2254,190,89,9,2024-10-22,480.96
R2_18099,3101,432,5,8,2023-04-17,2973.84
R2_18100,7694,289,11,2,2024-11-27,845.58
R2_18101,4226,425,66,10,2024-08-06,1771.3
R2_18102,4250,410,12,7,2023-10-30,751.59
R2_18103,7919,336,13,2,2024-05-05,735.2
R2_18104,7348,206,68,8,2023-10-10,2814.72
R2_18105,139,96,36,8,2024-11-09,510.08
R2_18106,9750,46,51,1,2024-06-21,119.54
R2_18107,755,56,47,8,2024-03-25,2848.16
R2_18108,7623,247,97,2,2024-12-31,169.84
R2_18109,9053,276,90,4,2024-04-11,1344.68
R2_18110,391,167,79,3,2024-10-07,334.74
R2_18111,4498,309,63,5,2024-01-08,548.65
