sale_id,customer_id,product_id,store_id,quantity,sale_date,total_amount
R1_31889,3744,239,66,10,2024-03-24,4806.6
R1_31890,7755,462,68,9,2023-04-02,2609.91
R1_31891,8086,16,76,8,2024-07-10,1874.0
R1_31892,7110,185,35,9,2024-07-27,2976.12
R1_31893,4927,200,30,4,2024-12-10,326.24
R1_31894,435,447,3,10,2023-03-22,2802.3
R1_31895,2851,215,24,6,2024-04-20,433.26
R1_31896,543,497,55,10,2023-11-03,3934.3
R1_31897,8473,380,27,6,2023-10-13,90.78
R1_31898,6447,488,78,9,2024-07-05,3425.31
R1_31899,3927,486,6,8,2023-06-02,2421.04
R1_31900,4418,69,40,10,2023-05-23,3471.0
R1_31901,4061,484,99,5,2024-10-15,1872.8
R1_31902,5915,420,25,5,2024-03-21,1707.25
R1_31903,9060,44,48,5,2023-10-27,1482.75
R1_31904,8778,425,28,2,2024-06-18,354.26
R1_31905,2338,212,24,8,2024-04-13,101.2
R1_31906,9273,453,44,7,2023-07-12,792.0500000000001
R1_31907,4446,206,38,10,2023-07-16,3518.3999999999996
R1_31908,5564,415,22,4,2024-08-27,1297.44
R1_31909,47,402,81,6,2023-05-28,1104.0
R1_31910,6718,83,38,3,2023-08-31,452.54999999999995
R1_31911,6813,388,38,5,2023-11-17,1620.6
R1_31912,3125,281,22,8,2023-03-13,374.32
R1_31913,3972,6,65,2,2023-04-25,813.1
R1_31914,1780,420,81,6,2024-04-17,2048.7
R1_31915,6499,382,31,7,2025-01-01,2510.6200000000003
R1_31916,8324,249,19,4,2024-06-01,172.6
R1_31917,1737,49,98,6,2024-04-04,2053.5
R1_31918,6757,488,26,2,2025-01-13,761.18
R1_31919,8474,31,1,8,2024-06-25,3303.36
R1_31920,1972,500,2,5,2024-06-27,2090.5
R1_31921,4762,19,46,9,2023-07-26,2595.69
R1_31922,3066,81,91,9,2023-04-14,2759.4
R1_31923,2418,77,77,9,2023-11-25,1648.44
R1_31924,1113,130,40,1,2024-06-14,28.05
R1_31925,86,205,79,1,2024-08-31,22.73
R1_31926,7128,193,83,2,2024-10-15,194.68
R1_31927,2531,436,24,9,2023-07-02,3332.61
R1_31928,439,12,80,7,2024-01-21,3023.2999999999997
R1_31929,2492,349,78,4,2023-11-03,1536.68
R1_31930,6593,403,74,5,2025-01-02,1015.6999999999999
R1_31931,3021,238,62,3,2024-01-20,74.52
R1_31932,6990,348,88,2,2023-07-20,451.94
R1_31933,9527,355,69,7,2023-07-29,2089.4300000000003
R1_31934,3636,160,87,7,2025-01-20,647.7800000000001
R1_31935,6656,259,35,4,2024-10-12,1389.12
R1_31936,8910,257,56,5,2023-09-22,223.79999999999998
R1_31937,5607,417,95,3,2024-09-14,1086.51
R1_31938,2212,393,93,1,2023-03-03,213.89
R1_31939,6216,108,52,1,2024-06-29,260.27
R1_31940,9180,103,65,6,2024-09-15,525.12
R1_31941,4935,260,18,3,2023-10-16,623.01
R1_31942,2955,167,15,5,2024-09-05,557.9
R1_31943,2969,361,7,6,2024-03-18,2158.44
R1_31944,4612,22,60,5,2023-07-12,2420.8
R1_31945,5303,427,62,3,2023-10-21,244.04999999999998
R1_31946,3370,64,94,6,2023-05-19,1150.02
R1_31947,9142,153,56,2,2024-02-07,13.8
R1_31948,7609,80,53,6,2024-09-26,2952.48
R1_31949,9093,223,98,7,2024-01-09,427.63
R1_31950,5040,251,59,4,2023-03-06,283.36
R1_31951,2230,390,26,6,2023-03-16,1590.06
R1_31952,2126,439,43,8,2024-11-18,3988.64
R1_31953,1718,492,43,2,2023-08-17,339.84
R1_31954,338,291,72,9,2023-11-29,3708.81
R1_31955,1998,91,70,5,2025-02-09,1784.4499999999998
R1_31956,4094,372,63,1,2024-09-13,445.88
R1_31957,7580,335,89,10,2023-12-03,1303.5
R1_31958,2998,429,59,10,2023-08-14,4847.200000000001
R1_31959,6539,233,3,10,2024-08-19,4160.0
R1_31960,5012,72,11,8,2024-03-16,1721.84
R1_31961,980,417,96,4,2024-08-13,1448.68
R1_31962,1716,72,39,2,2024-12-01,430.46
R1_31963,4279,94,59,3,2024-12-04,735.1500000000001
R1_31964,2322,414,65,4,2023-08-26,1887.84
R1_31965,8779,363,37,6,2023-03-06,131.16
R1_31966,3660,202,17,7,2025-01-14,1182.3
R1_31967,2483,436,89,7,2023-03-07,2592.03
R1_31968,9026,390,36,1,2023-03-03,265.01
R1_31969,2751,303,47,3,2024-10-26,953.46
R1_31970,9589,230,44,10,2024-04-04,1534.6000000000001
R1_31971,3138,424,6,6,2024-04-29,2013.2400000000002
R1_31972,1752,103,73,4,2024-04-11,350.08
R1_31973,2138,181,92,7,2024-04-02,2943.4300000000003
R1_31974,3112,225,71,9,2024-01-26,4233.96
R1_31975,4206,452,97,3,2023-05-09,872.49
R1_31976,3619,182,26,2,2024-12-09,911.5
R1_31977,3494,401,8,10,2024-03-20,4153.2
R1_31978,7132,329,25,10,2024-08-17,4989.8
R1_31979,1452,276,93,5,2024-07-29,1680.8500000000001
R1_31980,4288,316,29,1,2024-05-22,390.57
R1_31981,6547,312,62,3,2024-12-29,51.33
R1_31982,1790,215,88,8,2025-02-08,577.68
R1_31983,6543,35,14,1,2025-01-04,163.62
R1_31984,6179,143,100,10,2023-05-05,679.5999999999999
R1_31985,1014,216,3,10,2023-03-05,1203.1
R1_31986,1961,396,42,2,2023-12-13,350.56
R1_31987,5788,339,31,8,2025-01-03,1292.0
R1_31988,5359,283,33,8,2024-03-28,1069.12
R1_31989,1252,312,86,4,2024-08-02,68.44
R1_31990,9669,123,8,3,2023-05-18,159.03
R1_31991,7797,71,29,2,2023-09-10,439.36
R1_31992,3726,46,23,4,2023-09-23,478.16
R1_31993,6190,148,34,7,2024-02-23,1360.5900000000001
R1_31994,6878,373,14,9,2025-01-20,3539.34
R1_31995,1676,255,90,5,2023-06-17,2008.85
R1_31996,9412,187,82,2,2024-02-04,241.22
R1_31997,6749,144,88,1,2024-02-20,30.61
R1_31998,4990,354,23,1,2025-01-14,261.99
R1_31999,8071,461,56,1,2024-07-14,41.44
R1_32000,768,282,2,2,2024-11-25,563.2
R1_32001,2886,369,85,3,2023-05-14,1055.6399999999999
R1_32002,7196,400,2,10,2023-10-10,2343.2
R1_32003,7727,83,40,2,2023-04-08,301.7
R1_32004,1032,29,46,3,2023-04-09,93.92999999999999
R1_32005,5200,142,63,7,2024-04-09,1232.28
R1_32006,9691,347,100,9,2024-09-07,3562.2000000000003
R1_32007,3889,112,4,4,2023-05-23,1543.24
R1_32008,4278,421,85,3,2023-06-16,271.35
R1_32009,5822,94,63,8,2025-01-07,1960.4
R1_32010,7572,448,84,5,2023-08-21,1751.55
R1_32011,216,473,16,4,2023-06-22,106.4
R1_32012,4073,422,33,3,2023-10-14,1370.1299999999999
R1_32013,501,81,2,4,2024-01-23,1226.4
R1_32014,6258,315,88,3,2023-10-23,1015.6500000000001
R1_32015,8199,166,56,10,2023-07-08,4903.9
R1_32016,3674,8,12,1,2024-05-21,492.07
R1_32017,978,21,96,6,2024-11-18,1243.92
R1_32018,155,146,40,4,2023-07-09,355.4
R1_32019,3878,38,80,9,2025-02-04,2330.0099999999998
R1_32020,2174,297,11,2,2024-07-16,598.34
R1_32021,9082,84,69,2,2024-05-30,117.56
R1_32022,1561,463,81,6,2025-01-04,1748.04
R1_32023,303,269,43,5,2024-02-28,1385.65
R1_32024,8034,39,70,1,2023-10-18,410.49
R1_32025,7280,120,18,9,2024-06-09,3125.97
R1_32026,4454,408,89,7,2024-01-05,226.24
R1_32027,6031,440,2,2,2024-06-05,830.6
R1_32028,725,143,35,8,2024-11-18,543.68
R1_32029,7720,78,24,4,2024-10-12,91.4
R1_32030,7134,347,36,5,2024-02-28,1979.0
R1_32031,1954,459,57,8,2024-10-23,3811.2
R1_32032,2039,163,12,1,2024-03-21,489.26
R1_32033,4182,7,42,3,2025-02-22,1497.81
R1_32034,6653,203,59,10,2023-11-12,4611.6
R1_32035,1932,269,97,3,2024-05-28,831.39
R1_32036,4019,414,59,10,2023-07-03,4719.599999999999
R1_32037,1737,303,52,5,2023-06-29,1589.1
R1_32038,7351,94,40,9,2024-07-26,2205.4500000000003
R1_32039,183,233,35,3,2023-06-26,1248.0
R1_32040,9026,427,75,3,2024-03-09,244.04999999999998
R1_32041,1106,422,27,9,2023-08-12,4110.389999999999
R1_32042,7911,163,27,3,2023-07-03,1467.78
R1_32043,4574,291,34,1,2023-05-26,412.09
R1_32044,7810,106,61,1,2023-07-24,252.69
R1_32045,592,54,82,1,2023-08-05,227.46
R1_32046,8194,341,72,5,2024-07-29,371.3
R1_32047,6231,209,4,8,2025-01-28,1816.72
R1_32048,6664,417,8,4,2023-04-23,1448.68
R1_32049,8118,252,72,8,2023-08-19,3312.64
R1_32050,6717,272,75,4,2023-07-18,1509.56
R1_32051,6855,144,21,7,2023-09-02,214.26999999999998
R1_32052,3637,255,3,9,2023-03-20,3615.93
R1_32053,8929,383,90,8,2023-04-28,2097.44
R1_32054,3173,205,98,6,2023-11-08,136.38
R1_32055,471,450,77,6,2023-03-23,640.86
R1_32056,8185,385,27,6,2024-06-02,1988.88
R1_32057,7894,489,22,9,2024-05-11,3203.82
R1_32058,1316,122,47,1,2024-08-09,459.33
R1_32059,2258,147,61,5,2023-05-04,2195.5
R1_32060,3193,12,47,5,2023-12-05,2159.5
R1_32061,1844,193,3,10,2023-09-06,973.4000000000001
R1_32062,1496,7,14,1,2023-03-18,499.27
R1_32063,6579,338,78,1,2024-09-12,200.66
R1_32064,1958,204,20,5,2024-07-22,687.6
R1_32065,4786,383,71,3,2024-10-05,786.54
R1_32066,7620,400,72,3,2023-08-16,702.96
R1_32067,3917,265,2,2,2024-01-29,30.08
R1_32068,1593,442,83,4,2024-10-22,452.24
R1_32069,7395,194,33,4,2024-11-16,1835.72
R1_32070,9702,101,40,7,2023-11-14,2211.86
R1_32071,7584,373,43,2,2023-04-19,786.52
R1_32072,3320,127,2,2,2025-02-03,840.64
R1_32073,6521,482,5,8,2024-03-20,3423.68
R1_32074,6104,187,71,9,2023-10-21,1085.49
R1_32075,3388,368,6,3,2023-11-17,485.66999999999996
R1_32076,7308,142,90,7,2024-09-03,1232.28
R1_32077,7591,177,35,7,2023-07-18,1651.0900000000001
R1_32078,9803,453,30,3,2024-10-16,339.45000000000005
R1_32079,3129,495,66,1,2024-06-18,405.95
R1_32080,3971,386,97,6,2023-08-22,165.24
R1_32081,3011,423,17,3,2024-05-30,1162.02
R1_32082,7318,353,20,1,2023-06-24,209.0
R1_32083,7275,353,55,5,2024-02-02,1045.0
R1_32084,2871,347,8,6,2023-09-12,2374.8
R1_32085,6706,111,87,5,2024-02-29,325.45000000000005
R1_32086,6490,178,57,3,2024-10-16,190.98
R1_32087,8966,402,83,8,2024-08-12,1472.0
R1_32088,3650,448,55,3,2024-02-18,1050.93
R1_32089,8369,412,91,5,2023-08-08,561.45
R1_32090,6363,221,57,7,2024-12-27,3432.1
R1_32091,401,415,93,8,2023-06-06,2594.88
R1_32092,9856,414,87,5,2023-03-08,2359.7999999999997
R1_32093,3440,198,5,4,2025-02-18,1809.84
R1_32094,6485,345,17,4,2023-11-12,685.72
R1_32095,9245,174,11,6,2024-09-01,60.42
R1_32096,5583,184,98,10,2023-08-11,3237.4
R1_32097,9561,159,74,4,2025-01-30,542.8
R1_32098,6442,244,66,3,2023-12-12,399.57
R1_32099,2247,54,91,9,2024-01-02,2047.14
R1_32100,3802,38,55,10,2023-09-20,2588.8999999999996
R1_32101,8307,423,56,9,2023-06-09,3486.06
R1_32102,8831,143,20,3,2023-05-26,203.88
R1_32103,6843,201,34,4,2024-03-02,220.04
R1_32104,2819,217,34,9,2024-10-01,2729.88
R1_32105,1285,296,69,2,2023-05-26,21.24
R1_32106,3062,34,31,7,2024-10-06,639.73
R1_32107,2658,224,85,7,2024-01-15,1434.51
R1_32108,8265,33,27,10,2024-05-31,3544.1000000000004
R1_32109,4204,279,87,7,2025-01-04,3485.51
R1_32110,5094,379,47,8,2024-03-06,3436.64
R1_32111,8528,411,29,2,2024-06-10,241.8
R1_32112,989,233,5,7,2023-03-15,2912.0
R1_32113,4716,126,83,9,2024-02-03,1714.23
R1_32114,5303,168,13,10,2024-12-09,2666.3999999999996
R1_32115,2851,306,82,4,2023-03-16,940.28
R1_32116,486,333,52,7,2024-07-13,2490.3199999999997
R1_32117,9425,392,33,9,2023-07-27,171.35999999999999
R1_32118,9398,13,83,1,2024-01-31,478.46
R1_32119,2333,357,41,8,2023-08-02,2364.08
R1_32120,3004,345,87,9,2024-04-06,1542.8700000000001
R1_32121,9219,2,58,8,2023-07-09,187.12
R1_32122,434,223,15,7,2023-07-30,427.63
R1_32123,6164,313,13,1,2023-08-23,420.73
R1_32124,1730,198,82,3,2023-04-17,1357.3799999999999
R1_32125,4748,285,93,2,2024-05-09,593.58
R1_32126,234,18,2,7,2023-03-16,1911.56
R1_32127,69,170,2,2,2023-03-28,225.82
R1_32128,9680,147,43,4,2024-05-09,1756.4
R1_32129,9941,33,8,8,2024-01-06,2835.28
R1_32130,7264,345,89,9,2023-12-07,1542.8700000000001
R1_32131,6422,157,26,6,2024-03-06,2418.12
R1_32132,7769,359,48,8,2025-01-12,467.12
R1_32133,5534,406,99,9,2023-06-15,3836.88
R1_32134,7359,38,5,7,2023-04-17,1812.23
R1_32135,7132,188,22,10,2024-06-22,4552.5
R1_32136,6009,243,6,2,2024-09-26,681.78
R1_32137,2683,329,73,5,2024-04-06,2494.9
R1_32138,1320,309,25,10,2024-07-27,1097.3
R1_32139,7947,95,9,6,2024-02-18,567.24
R1_32140,8649,171,32,1,2024-12-08,92.65
R1_32141,744,188,100,9,2024-07-31,4097.25
R1_32142,7992,277,88,6,2023-12-28,1926.72
R1_32143,8959,320,13,5,2024-09-12,648.9
R1_32144,7507,189,100,9,2024-11-06,452.61
R1_32145,357,265,30,6,2024-08-06,90.24
R1_32146,7195,323,69,7,2024-06-12,1950.9699999999998
R1_32147,9330,472,42,10,2024-08-20,56.1
R1_32148,1517,193,23,8,2024-10-13,778.72
R1_32149,4915,66,54,2,2024-12-22,296.82
R1_32150,3149,463,36,5,2025-01-04,1456.6999999999998
R1_32151,6807,429,43,2,2023-10-18,969.44
R1_32152,9299,162,20,1,2024-11-25,194.97
R1_32153,6046,442,96,2,2023-06-08,226.12
R1_32154,2933,432,71,8,2024-03-18,2973.84
R1_32155,8442,187,15,1,2025-01-04,120.61
R1_32156,8193,260,87,7,2023-07-17,1453.6899999999998
R1_32157,1922,215,65,6,2023-07-15,433.26
R1_32158,5875,497,83,5,2024-04-07,1967.15
R1_32159,7739,89,67,8,2024-02-14,2669.84
R1_32160,3998,482,39,3,2023-09-05,1283.8799999999999
R1_32161,9708,495,39,1,2024-01-18,405.95
R1_32162,5010,268,51,9,2023-06-26,1804.77
R1_32163,142,407,31,1,2023-08-16,321.82
R1_32164,6622,125,31,5,2023-03-04,740.65
R1_32165,9001,108,11,3,2024-02-03,780.81
R1_32166,2955,255,89,7,2023-05-27,2812.39
R1_32167,5572,139,60,5,2023-08-29,2176.75
R1_32168,4591,401,2,10,2023-08-01,4153.2
R1_32169,1405,11,7,5,2024-10-22,599.0
R1_32170,8796,313,63,5,2024-08-06,2103.65
R1_32171,571,320,87,2,2023-12-15,259.56
R1_32172,4568,139,99,8,2023-04-21,3482.8
R1_32173,2731,94,11,5,2023-02-27,1225.25
R1_32174,1561,414,34,10,2023-04-05,4719.599999999999
R1_32175,8303,149,28,3,2024-02-21,1245.06
R1_32176,8964,383,82,10,2024-07-14,2621.8
R1_32177,5240,459,53,5,2025-01-04,2382.0
R1_32178,1617,48,22,6,2023-04-21,2611.98
R1_32179,3218,25,14,10,2023-06-04,4731.6
R1_32180,8910,413,74,7,2023-05-25,2136.89
R1_32181,979,104,95,5,2023-07-16,2348.2
R1_32182,2882,13,21,9,2024-09-29,4306.139999999999
R1_32183,9338,437,51,7,2023-10-01,176.12
R1_32184,8406,148,16,10,2023-08-26,1943.7
R1_32185,3553,218,20,10,2023-03-29,1562.2
R1_32186,5596,403,67,2,2023-09-24,406.28
R1_32187,786,419,97,1,2023-10-21,84.66
R1_32188,7825,190,50,1,2025-01-30,53.44
R1_32189,5629,279,27,7,2024-04-06,3485.51
R1_32190,4646,216,19,6,2023-03-30,721.86
R1_32191,2355,76,57,8,2024-06-07,1921.36
R1_32192,2241,215,54,5,2024-04-11,361.04999999999995
R1_32193,4229,126,72,9,2023-03-21,1714.23
R1_32194,9174,159,33,9,2023-02-25,1221.3
R1_32195,3504,414,52,3,2024-07-07,1415.8799999999999
R1_32196,8291,21,19,9,2025-01-22,1865.8799999999999
R1_32197,9032,406,50,6,2024-02-03,2557.92
R1_32198,303,341,78,8,2023-11-13,594.08
R1_32199,3165,53,63,9,2023-05-24,2313.54
R1_32200,3766,66,78,4,2023-10-12,593.64
R1_32201,2884,184,19,7,2023-07-12,2266.1800000000003
R1_32202,9963,43,35,5,2025-02-22,240.5
R1_32203,3722,384,53,10,2024-03-26,200.2
R1_32204,6764,168,79,1,2023-12-12,266.64
R1_32205,5608,99,18,2,2023-03-17,501.84
R1_32206,5291,495,10,3,2025-01-23,1217.85
R1_32207,7205,163,10,7,2023-07-23,3424.8199999999997
R1_32208,4169,187,33,6,2023-08-28,723.66
R1_32209,8029,447,22,1,2024-07-19,280.23
R1_32210,8975,347,31,3,2023-12-31,1187.4
R1_32211,2072,385,55,9,2024-01-17,2983.32
R1_32212,8475,76,35,10,2023-07-06,2401.7
R1_32213,5940,300,3,9,2024-08-27,3573.18
R1_32214,7931,49,16,6,2023-03-28,2053.5
R1_32215,6901,72,63,9,2025-02-15,1937.07
R1_32216,2222,375,31,2,2024-06-16,963.64
R1_32217,5556,126,70,3,2024-04-13,571.41
R1_32218,6693,62,78,2,2023-03-22,798.54
R1_32219,5989,235,13,5,2024-03-12,1302.0
R1_32220,8938,346,20,6,2023-06-23,1028.6399999999999
R1_32221,3655,330,43,2,2025-01-09,414.26
R1_32222,854,95,79,2,2024-03-14,189.08
R1_32223,891,495,38,4,2023-05-08,1623.8
R1_32224,2263,230,42,1,2024-10-13,153.46
R1_32225,5979,214,3,4,2023-12-09,1394.76
R1_32226,7686,82,99,1,2024-07-26,299.12
R1_32227,2027,367,96,1,2024-08-18,404.75
R1_32228,3602,30,3,9,2024-05-15,4018.7699999999995
R1_32229,3851,46,44,2,2025-02-03,239.08
R1_32230,4839,368,87,7,2023-11-16,1133.23
R1_32231,8581,24,27,5,2023-03-07,778.85
R1_32232,2424,471,2,10,2023-09-09,324.7
R1_32233,152,93,76,2,2023-04-07,442.88
R1_32234,5463,475,30,7,2023-03-03,2071.79
R1_32235,9628,139,85,10,2024-03-08,4353.5
R1_32236,1362,77,42,1,2024-04-30,183.16
R1_32237,3044,283,61,2,2024-08-26,267.28
R1_32238,5142,74,47,4,2024-08-30,102.96
R1_32239,2783,470,54,6,2024-01-26,2160.84
R1_32240,128,6,40,6,2023-07-27,2439.3
R1_32241,1710,249,95,4,2024-07-06,172.6
R1_32242,5948,358,92,5,2023-10-06,292.5
R1_32243,6704,377,15,6,2024-09-23,2592.7200000000003
R1_32244,7603,43,84,5,2024-02-18,240.5
R1_32245,945,455,54,6,2023-10-11,1586.28
R1_32246,1392,287,2,5,2023-12-06,1482.6499999999999
R1_32247,9803,476,17,8,2023-06-13,2112.96
R1_32248,7549,96,29,8,2023-04-01,510.08
R1_32249,142,64,25,7,2023-07-11,1341.6899999999998
R1_32250,8750,268,21,8,2024-09-22,1604.24
R1_32251,6557,339,33,8,2024-01-08,1292.0
R1_32252,6787,475,76,6,2025-02-04,1775.8200000000002
R1_32253,1290,343,11,10,2024-01-19,836.5999999999999
R1_32254,6337,205,91,1,2023-04-08,22.73
R1_32255,1914,226,66,9,2025-02-04,82.62
R1_32256,1457,88,32,3,2023-10-19,364.74
R1_32257,9030,490,45,6,2023-08-31,951.42
R1_32258,844,187,50,3,2023-05-24,361.83
R1_32259,9107,466,15,4,2023-12-17,897.28
R1_32260,9548,208,97,10,2024-08-13,4482.099999999999
R1_32261,5068,122,50,3,2024-06-21,1377.99
R1_32262,6450,278,82,4,2023-05-18,1124.72
R1_32263,6010,247,60,6,2023-04-05,509.52
R1_32264,7438,203,40,4,2024-10-26,1844.64
R1_32265,5922,109,100,6,2024-06-17,1142.1
R1_32266,8848,421,9,4,2024-02-17,361.8
R1_32267,1213,486,95,10,2023-09-17,3026.3
R1_32268,3095,59,26,9,2024-07-14,4052.43
R1_32269,2600,24,60,1,2024-10-26,155.77
R1_32270,563,480,86,1,2023-11-30,251.99
R1_32271,2307,424,82,6,2023-06-17,2013.2400000000002
R1_32272,6580,313,19,2,2024-08-24,841.46
R1_32273,6389,252,72,8,2025-01-18,3312.64
R1_32274,4745,157,20,4,2025-01-31,1612.08
R1_32275,1898,12,22,4,2024-12-17,1727.6
R1_32276,7614,107,7,1,2023-07-30,137.42
R1_32277,6563,472,33,7,2023-10-21,39.27
R1_32278,9338,179,7,7,2023-03-03,1371.1599999999999
R1_32279,5584,54,36,9,2024-02-06,2047.14
R1_32280,914,43,71,3,2023-09-02,144.3
R1_32281,3838,77,92,2,2023-11-08,366.32
R1_32282,1916,440,98,8,2023-07-25,3322.4
R1_32283,8234,483,95,4,2023-08-17,29.4
R1_32284,1548,421,27,7,2024-04-28,633.15
R1_32285,9071,154,18,5,2025-02-17,636.15
R1_32286,7758,444,41,10,2023-08-28,2769.5
R1_32287,718,172,81,5,2024-07-06,249.25
R1_32288,7633,264,81,1,2024-01-18,298.53
R1_32289,7222,410,71,1,2025-02-12,107.37
R1_32290,3570,116,20,3,2024-10-26,267.27
R1_32291,308,366,11,3,2024-05-10,91.38
R1_32292,1234,288,91,8,2023-09-12,820.72
R1_32293,7122,141,46,1,2025-02-13,44.01
R1_32294,4302,183,33,2,2023-06-28,874.32
R1_32295,5545,84,64,9,2024-12-28,529.02
R1_32296,1462,479,25,7,2024-09-08,729.54
R1_32297,2961,209,59,5,2023-08-30,1135.45
R1_32298,993,372,23,6,2024-08-25,2675.2799999999997
R1_32299,8802,209,89,10,2025-01-13,2270.9
R1_32300,2164,158,46,1,2023-03-23,473.53
R1_32301,2610,254,31,9,2023-10-16,3623.4
R1_32302,6813,270,91,10,2025-02-10,4489.700000000001
R1_32303,3856,31,66,10,2023-11-01,4129.2
R1_32304,9698,415,17,7,2024-11-05,2270.52
R1_32305,1070,222,83,5,2023-12-15,1702.45
R1_32306,862,281,38,4,2024-06-29,187.16
R1_32307,7762,115,39,1,2024-03-19,155.42
R1_32308,7332,65,43,9,2024-09-27,3169.44
R1_32309,7185,200,10,7,2024-02-15,570.9200000000001
R1_32310,4182,23,65,4,2024-04-12,1544.68
R1_32311,1755,62,25,10,2024-09-22,3992.7
R1_32312,4186,246,81,7,2024-08-24,939.8900000000001
R1_32313,7035,326,85,10,2023-08-25,138.5
R1_32314,3877,392,40,1,2023-10-10,19.04
R1_32315,8260,321,96,6,2023-12-02,1890.78
R1_32316,51,156,10,4,2024-07-26,504.32
R1_32317,7551,334,73,9,2024-04-05,2909.97
R1_32318,502,310,22,2,2023-04-07,145.98
R1_32319,5178,279,31,2,2023-12-24,995.86
R1_32320,5894,16,99,8,2024-03-14,1874.0
R1_32321,2959,315,55,7,2023-11-03,2369.85
R1_32322,3802,478,81,4,2024-08-20,1531.64
R1_32323,528,310,40,6,2023-10-29,437.93999999999994
R1_32324,9609,3,74,3,2023-03-18,107.39999999999999
R1_32325,136,455,83,7,2023-12-17,1850.6599999999999
R1_32326,6144,318,36,9,2024-04-16,3424.5
R1_32327,7023,11,49,9,2023-10-16,1078.2
R1_32328,3772,244,29,1,2023-04-04,133.19
R1_32329,1870,357,38,7,2024-04-25,2068.5699999999997
R1_32330,3965,204,92,1,2023-04-16,137.52
R1_32331,867,12,58,6,2023-09-09,2591.3999999999996
R1_32332,6761,219,19,5,2023-03-16,1676.35
R1_32333,1346,312,17,4,2023-06-12,68.44
R1_32334,171,90,58,2,2024-06-05,13.52
R1_32335,5357,417,77,8,2023-06-16,2897.36
R1_32336,6465,460,99,10,2023-09-06,2911.9
R1_32337,113,36,4,7,2023-04-03,299.53
R1_32338,8789,454,97,6,2024-04-23,85.92
R1_32339,7705,181,25,4,2024-08-01,1681.96
R1_32340,4181,266,92,1,2023-03-11,200.74
R1_32341,3636,417,99,4,2024-12-29,1448.68
R1_32342,7110,493,10,10,2025-01-20,435.4
R1_32343,765,177,100,5,2024-04-23,1179.35
R1_32344,7579,498,51,10,2024-08-18,624.5
R1_32345,747,437,72,2,2024-04-23,50.32
R1_32346,3347,223,87,10,2024-07-14,610.9000000000001
R1_32347,3177,113,1,8,2023-03-25,3716.64
R1_32348,4388,29,2,4,2024-08-02,125.24
R1_32349,4003,71,8,2,2023-05-29,439.36
R1_32350,7716,490,4,3,2023-09-29,475.71
R1_32351,8448,452,92,3,2024-10-28,872.49
R1_32352,8783,428,100,5,2024-04-15,2223.5
R1_32353,4658,490,26,2,2024-12-20,317.14
R1_32354,7472,282,28,9,2023-02-23,2534.4
R1_32355,5462,140,19,1,2024-01-15,304.04
R1_32356,8156,283,78,2,2024-10-06,267.28
R1_32357,6222,276,97,5,2024-01-08,1680.8500000000001
R1_32358,5533,88,25,10,2023-10-09,1215.8
R1_32359,9304,406,61,10,2024-10-07,4263.2
R1_32360,6210,265,45,1,2023-10-02,15.04
R1_32361,1878,456,79,4,2024-04-09,1468.12
R1_32362,8027,438,100,2,2023-03-23,793.44
R1_32363,7537,471,93,6,2023-10-29,194.82
R1_32364,3577,131,58,1,2023-06-10,121.06
R1_32365,1859,447,20,10,2023-12-05,2802.3
R1_32366,9442,33,82,8,2024-10-07,2835.28
R1_32367,7619,444,43,1,2023-11-28,276.95
R1_32368,3834,477,29,3,2024-08-21,154.32
R1_32369,6921,35,95,5,2024-10-04,818.1
R1_32370,5548,242,23,5,2023-03-31,967.05
R1_32371,1630,493,85,10,2024-01-29,435.4
R1_32372,9069,141,42,3,2023-06-09,132.03
R1_32373,1529,182,31,10,2024-05-06,4557.5
R1_32374,5259,141,92,4,2024-10-24,176.04
R1_32375,6405,140,95,5,2024-12-14,1520.2
R1_32376,3620,141,97,5,2024-07-27,220.04999999999998
R1_32377,3298,44,71,5,2024-10-31,1482.75
R1_32378,3400,207,92,6,2023-11-14,207.36
R1_32379,6741,396,75,5,2023-12-30,876.4
R1_32380,334,64,95,5,2023-06-22,958.3499999999999
R1_32381,3442,215,64,10,2024-10-13,722.0999999999999
R1_32382,821,104,68,10,2023-08-07,4696.4
R1_32383,1272,374,76,6,2024-06-22,1375.74
R1_32384,9484,2,45,8,2023-12-28,187.12
R1_32385,1575,204,36,10,2025-02-04,1375.2
R1_32386,1259,176,17,8,2023-04-20,1750.64
R1_32387,1246,487,94,10,2023-08-16,4660.7
R1_32388,9668,360,79,8,2024-03-31,504.96
R1_32389,825,137,99,10,2023-12-27,2715.1
R1_32390,5497,180,82,1,2024-09-30,198.07
R1_32391,9266,440,71,4,2024-02-25,1661.2
R1_32392,9013,444,18,1,2024-08-23,276.95
R1_32393,1479,166,8,6,2025-01-17,2942.34
R1_32394,4309,162,17,2,2024-02-01,389.94
R1_32395,5017,95,49,4,2023-05-12,378.16
R1_32396,4817,123,88,7,2023-04-07,371.07
R1_32397,9732,314,85,2,2023-03-11,438.9
R1_32398,6800,272,14,2,2024-03-26,754.78
R1_32399,5535,332,47,3,2024-03-09,1252.6200000000001
R1_32400,665,398,58,7,2024-04-06,1262.8
R1_32401,5184,496,80,3,2025-01-05,1279.6200000000001
R1_32402,5956,341,37,3,2024-09-26,222.78000000000003
R1_32403,6495,462,100,1,2023-07-10,289.99
R1_32404,3191,277,89,1,2023-07-07,321.12
